customer_id,age,tenure_months,visits_30d,monthly_spend,plan,region,support_tickets_90d,noise_a,treatment,reactivated_90d
C0001501,65,50,9,71.44,basic,north,0,-0.5139800287032672,0,0
C0001502,50,44,4,49.81,basic,south,0,1.5182862306004006,0,0
C0001503,46,70,1,31.12,basic,east,0,-0.39296271117219,0,0
C0001504,44,36,4,24.85,basic,south,1,-0.12400280193684084,0,0
C0001505,61,61,4,21.82,premium,west,0,2.7615507428580712,0,0
C0001506,27,19,5,65.56,premium,north,1,0.48040282242616233,1,1
C0001507,19,65,4,11.19,basic,north,0,0.41668413834660545,1,0
C0001508,74,59,2,19.43,plus,south,2,1.213782508888406,0,0
C0001509,62,25,3,23.0,plus,south,1,0.7854275739581574,0,0
C0001510,25,26,3,54.07,basic,south,1,1.3216908737879127,1,0
C0001511,65,38,3,128.19,basic,east,1,-0.11483981887576389,0,0
C0001512,75,57,4,23.77,plus,west,0,-0.5806849327449972,0,0
C0001513,18,37,4,58.14,basic,north,0,-1.0109327817294533,0,1
C0001514,41,10,0,72.79,basic,west,1,-1.0693364145047757,0,0
C0001515,39,45,2,28.51,basic,east,0,0.14186555705990633,1,0
C0001516,49,52,4,8.92,plus,north,0,0.37361746302038523,0,0
C0001517,57,71,3,15.06,basic,north,2,-1.1492340550486055,1,0
C0001518,25,64,5,38.33,basic,south,1,2.3943337318376856,1,1
C0001519,26,7,6,71.12,premium,east,1,-0.6646966711932573,1,1
C0001520,39,9,4,68.83,basic,north,0,-0.7419914181471462,0,0
C0001521,67,28,4,78.15,basic,west,0,1.263366265550811,0,1
C0001522,42,66,3,60.41,basic,west,0,-0.7153457231067307,0,0
C0001523,78,36,5,153.63,plus,south,2,-0.4717809188294621,1,0
C0001524,28,9,4,20.79,premium,west,2,0.9511034455297783,1,1
C0001525,66,41,1,92.9,premium,north,1,-1.456987314434001,0,0
C0001526,38,35,3,80.21,basic,south,0,1.3490590572529269,0,0
C0001527,56,16,6,38.99,plus,north,2,-0.6238250633104503,1,0
C0001528,33,47,4,56.12,plus,east,2,0.7562414490666233,0,0
C0001529,66,36,4,21.85,basic,east,1,-1.3268437658474388,0,0
C0001530,24,61,2,108.34,basic,east,1,-0.94587405297051,0,0
C0001531,76,66,3,104.08,basic,north,2,2.2153116503929504,0,1
C0001532,67,65,4,18.14,premium,east,1,-0.7967441050166257,0,1
C0001533,77,18,4,58.77,basic,north,1,0.7484697713408288,0,1
C0001534,66,17,9,103.64,basic,west,0,-0.4545625063388041,1,0
C0001535,38,6,5,13.85,premium,south,0,0.3393722250139512,1,1
C0001536,28,42,3,98.08,premium,north,1,1.1188063637377985,0,0
C0001537,58,37,4,104.72,basic,east,1,0.1027733576874816,1,0
C0001538,20,39,3,102.91,plus,north,0,-2.602387557730842,0,1
C0001539,23,44,2,23.07,basic,west,1,1.1583723534165116,0,0
C0001540,79,30,3,14.85,basic,east,0,-0.09991560795986505,0,0
C0001541,74,68,6,53.72,plus,south,1,1.4398879639596085,1,0
C0001542,23,65,7,69.1,premium,west,0,-0.1402847238111134,1,0
C0001543,21,58,4,75.02,plus,north,1,-0.5015721776031925,0,1
C0001544,23,5,5,137.53,premium,north,0,1.1197165674748255,1,1
C0001545,35,36,4,53.67,plus,south,2,0.06306006068151104,0,0
C0001546,66,57,7,29.11,basic,west,0,-1.1568507087821804,1,0
C0001547,53,53,4,167.19,basic,north,0,-0.36892439952697226,0,0
C0001548,28,29,2,46.18,basic,west,0,1.0049724919265386,0,0
C0001549,31,17,4,27.07,plus,west,0,-0.5139506224602158,0,0
C0001550,19,30,4,27.31,basic,south,1,-0.022154365998555758,0,0
C0001551,44,66,5,92.63,plus,west,1,-0.483886013899656,1,0
C0001552,42,66,8,37.41,premium,east,1,-0.2635878620670378,1,1
C0001553,39,71,3,25.93,plus,west,0,-0.7709855691346134,0,0
C0001554,45,40,3,89.81,basic,east,1,1.3746429897684074,0,0
C0001555,59,23,2,37.52,plus,west,2,-1.208875900917328,0,0
C0001556,18,14,0,63.55,plus,south,0,-0.5633798718471239,0,0
C0001557,50,59,4,175.62,basic,south,0,0.3409476951283686,0,0
C0001558,37,23,7,105.51,basic,east,2,1.3637687191116203,1,0
C0001559,69,15,1,33.73,premium,south,1,-2.3012268859517833,0,1
C0001560,44,31,7,42.21,basic,north,0,0.9077404775658368,1,0
C0001561,56,8,2,23.83,plus,east,2,0.8576944912577276,0,0
C0001562,40,50,6,71.54,premium,west,1,-0.7068519812405566,1,1
C0001563,62,47,2,27.41,basic,east,1,1.6514500530755505,1,0
C0001564,77,60,1,44.83,plus,north,1,-1.1659510929091281,0,0
C0001565,19,71,4,73.82,plus,south,1,0.6254301878395729,0,0
C0001566,38,6,8,10.6,basic,west,0,-0.21929916399643817,1,0
C0001567,59,41,7,67.32,premium,west,3,-1.0259926545971034,1,0
C0001568,22,6,6,76.54,plus,east,0,-0.5824302204043574,0,0
C0001569,74,52,3,62.54,basic,south,0,0.3798429360136621,1,0
C0001570,28,56,5,57.82,premium,east,0,0.07216042780555118,1,1
C0001571,26,23,1,77.29,plus,west,1,-1.230624517850927,0,0
C0001572,50,13,4,68.07,basic,north,0,2.3227944203632322,0,0
C0001573,66,67,6,83.31,premium,west,1,-1.767578107468743,1,1
C0001574,77,69,3,69.83,basic,south,2,0.4034027566078116,0,0
C0001575,66,8,0,3.22,basic,south,0,0.9785141199420655,0,0
C0001576,66,33,3,91.23,plus,west,0,0.33929575417933794,0,0
C0001577,23,18,7,54.43,plus,west,0,-1.2226620700469353,1,0
C0001578,22,48,5,20.96,premium,north,1,0.8750416514918742,1,0
C0001579,56,56,7,57.75,basic,north,0,0.03324573020590238,1,0
C0001580,65,56,5,51.47,basic,east,0,-1.1791807543505415,1,0
C0001581,37,67,6,140.04,premium,south,0,-0.7967506526474794,1,1
C0001582,76,11,2,6.52,plus,east,1,-0.2443240063149921,0,0
C0001583,40,62,3,35.28,plus,east,1,1.2266593494513216,0,0
C0001584,52,37,5,79.16,plus,east,2,-0.801143602902839,1,0
C0001585,79,53,5,88.53,basic,west,2,0.5348515048617105,1,0
C0001586,67,59,4,59.3,premium,west,5,-0.9063433901896037,0,1
C0001587,53,16,1,28.89,basic,east,0,0.4458560908018907,0,0
C0001588,67,8,2,73.93,plus,east,1,0.35664941213208684,0,0
C0001589,47,25,4,91.45,basic,north,0,-0.7670163092549834,0,0
C0001590,49,15,5,41.75,basic,east,0,-0.21392717572260142,1,0
C0001591,67,41,4,36.48,basic,east,0,0.9584684971276487,0,0
C0001592,75,2,5,44.03,basic,north,1,-0.8091232353457112,0,0
C0001593,42,44,4,53.16,premium,east,1,-0.2318878843610153,0,1
C0001594,39,12,5,25.4,plus,east,0,-1.176146793233708,1,0
C0001595,26,39,3,71.65,premium,east,2,1.7404799176603565,0,1
C0001596,22,55,8,88.56,premium,north,2,-0.7738348829461739,1,0
C0001597,78,53,3,17.17,basic,east,0,-0.18704076308229622,0,0
C0001598,46,53,8,82.32,basic,south,0,-0.6758869113400231,1,0
C0001599,28,17,7,30.69,premium,south,1,0.014321337709555989,1,0
C0001600,70,24,5,38.39,plus,east,3,-0.9687015033655956,1,0
C0001601,73,23,7,38.18,basic,north,1,0.6076317873501709,1,1
C0001602,78,48,3,93.04,plus,east,0,-0.20655868185609585,0,0
C0001603,78,2,3,126.9,plus,east,4,1.2715524100220756,0,0
C0001604,74,54,4,56.29,plus,east,2,1.971610805686542,0,0
C0001605,47,3,2,25.29,basic,west,1,-0.6231894809384644,0,0
C0001606,59,17,5,51.81,basic,north,0,0.6589463483782254,1,0
C0001607,25,52,3,46.25,plus,south,0,-0.16186675079751162,0,0
C0001608,73,65,5,29.59,basic,south,0,0.5452919151605362,1,0
C0001609,46,34,5,50.51,basic,north,0,-0.23628569858420692,0,0
C0001610,40,20,6,226.6,plus,west,0,0.33755824829624326,1,0
C0001611,51,14,7,113.18,plus,south,2,0.994569659639379,1,1
C0001612,28,6,4,41.23,plus,west,0,-0.22524364547817646,0,0
C0001613,66,6,2,43.56,premium,north,1,0.39431756424119974,0,1
C0001614,68,16,3,60.77,basic,east,2,-1.1644705743324983,0,0
C0001615,79,38,4,102.75,plus,north,0,1.1667961279162375,0,0
C0001616,30,24,5,6.8,premium,west,1,-1.699620057582807,1,0
C0001617,33,70,12,39.11,basic,east,1,-0.04682112396607195,1,1
C0001618,39,29,4,63.24,basic,east,0,-2.561751921900614,1,0
C0001619,20,65,4,68.73,premium,west,0,0.5739532370886258,0,0
C0001620,29,48,1,132.97,basic,north,0,-0.8560587864067396,1,1
C0001621,78,53,5,103.65,basic,west,1,-1.2689769159111353,1,0
C0001622,61,63,3,55.77,plus,west,2,-1.3386651729375945,0,0
C0001623,18,58,7,49.38,basic,west,2,-0.3294283574400056,0,0
C0001624,56,46,4,12.45,plus,west,0,0.17042163543313,0,0
C0001625,77,23,10,71.46,premium,south,0,0.3137146657921704,1,1
C0001626,22,4,1,50.33,premium,north,3,0.08467711540667462,0,0
C0001627,73,8,6,56.72,plus,west,1,-1.1299399044242588,1,0
C0001628,23,9,6,52.3,plus,south,1,-1.2217106757680332,1,0
C0001629,73,30,5,97.53,basic,east,1,-0.8239919836568473,1,0
C0001630,79,63,4,44.09,basic,north,0,0.35817433164925583,0,1
C0001631,42,71,8,58.79,premium,east,0,1.5779053015364737,1,1
C0001632,44,56,4,86.25,plus,east,0,-2.0781118485054026,0,0
C0001633,30,26,7,137.11,plus,east,0,0.9623964521962813,1,1
C0001634,27,46,2,59.57,plus,south,1,0.16132965995919843,0,0
C0001635,55,66,6,64.77,premium,east,1,-1.094744079786516,0,0
C0001636,75,12,4,63.49,plus,west,1,-1.4583083037708506,0,0
C0001637,44,48,0,45.79,basic,south,2,-0.6195722191386874,0,0
C0001638,48,19,5,130.89,basic,east,0,0.2158663918180947,0,0
C0001639,62,57,1,49.4,plus,north,0,-1.0020180239036083,0,0
C0001640,74,44,5,67.22,plus,north,1,-0.1814493082475085,1,1
C0001641,29,19,6,38.06,plus,south,1,0.37766623071569433,1,1
C0001642,18,54,6,15.78,premium,west,0,0.808404258815204,0,0
C0001643,47,26,1,35.5,basic,south,0,0.06436147794147379,0,0
C0001644,53,60,5,2.61,basic,south,2,0.04299465725743053,1,0
C0001645,74,13,2,90.97,basic,east,1,-0.30530337125899065,0,0
C0001646,20,39,4,56.39,premium,east,1,2.0362927138238964,0,1
C0001647,54,35,5,14.19,plus,north,0,0.8024788163470783,1,0
C0001648,31,58,7,35.47,premium,east,1,-1.3657025783293981,1,1
C0001649,75,8,4,77.27,premium,west,1,-1.1177995790207285,0,0
C0001650,63,30,6,96.03,basic,south,2,-0.9476825981162001,1,1
C0001651,64,64,2,64.13,basic,west,0,-0.34361292776920827,0,0
C0001652,76,41,2,62.63,basic,east,0,-0.9080019776226442,0,0
C0001653,26,19,1,118.18,basic,east,0,-0.7085014341375451,1,0
C0001654,41,53,4,79.56,premium,south,0,-0.1594266805153964,0,0
C0001655,58,19,5,105.72,basic,south,1,-0.44625696239059404,1,0
C0001656,55,7,1,56.22,basic,west,0,-1.4412832438982954,0,0
C0001657,29,4,5,74.87,plus,east,1,1.9980668985312078,1,0
C0001658,18,50,1,34.86,basic,north,0,0.6955807580539529,0,0
C0001659,22,61,4,46.22,plus,north,0,0.6155415080482735,0,0
C0001660,28,2,3,17.54,basic,east,2,1.2188813389751996,0,0
C0001661,55,16,5,70.07,basic,north,3,-1.4199354792694485,1,0
C0001662,38,62,4,34.09,plus,west,0,1.5778314460735139,1,0
C0001663,18,17,2,19.72,basic,east,2,0.054449040753132845,0,0
C0001664,73,42,8,12.89,basic,south,1,0.8398698794193865,1,1
C0001665,21,54,6,89.44,premium,east,3,-0.48610765390093974,1,1
C0001666,20,54,5,20.68,basic,east,0,-1.2745096726736318,1,0
C0001667,42,36,4,32.4,basic,south,2,-0.08457837384790377,0,0
C0001668,58,25,7,150.63,premium,east,1,0.003305660593510533,1,1
C0001669,29,20,3,17.64,basic,south,0,0.7542585796526624,0,0
C0001670,34,65,4,141.61,plus,east,1,-0.8710440646654234,0,0
C0001671,59,60,4,12.63,basic,south,0,-1.0363099007625582,0,0
C0001672,78,6,3,32.14,basic,south,0,-0.9151302373567228,0,0
C0001673,35,2,6,39.87,basic,east,0,0.10975909408117235,1,1
C0001674,38,8,4,89.23,basic,east,0,-0.18320913982541745,0,0
C0001675,32,60,6,26.58,basic,west,0,-1.666492153359832,1,0
C0001676,55,71,4,125.47,basic,north,0,0.23530038330022177,0,0
C0001677,52,51,4,37.81,premium,west,1,-2.0687287963789145,0,0
C0001678,68,18,4,53.42,plus,west,3,0.47226890166741986,0,0
C0001679,50,52,3,40.27,plus,east,0,0.3910665424490186,0,0
C0001680,50,41,5,147.04,plus,south,1,-1.2517441731649062,1,0
C0001681,70,17,4,46.96,basic,east,1,-1.4997298657326825,0,0
C0001682,51,46,3,8.55,basic,south,2,-0.6617249991010148,0,0
C0001683,68,36,4,73.55,plus,west,0,1.1153633983947113,0,0
C0001684,63,24,1,9.72,plus,west,1,-0.24322221946768355,0,0
C0001685,75,44,4,58.68,basic,east,2,1.6815886283077557,0,0
C0001686,75,21,8,31.63,premium,north,1,-0.5591974376150575,1,0
C0001687,24,5,4,97.04,basic,west,1,-0.36671787417612595,0,0
C0001688,38,16,4,19.08,basic,west,1,-0.6577770782035383,0,0
C0001689,21,67,3,59.99,plus,west,0,0.10294328053202416,0,0
C0001690,75,33,3,144.66,basic,west,1,0.30341329609373724,0,0
C0001691,64,43,4,24.47,basic,north,0,-0.08117536953226244,0,0
C0001692,73,66,5,22.95,basic,east,2,0.34931281288159344,1,0
C0001693,42,8,4,20.05,premium,north,1,0.3884942863841333,0,1
C0001694,79,59,5,29.94,basic,south,1,-0.3936682704869838,1,0
C0001695,21,36,4,73.25,plus,south,1,-0.1750603133883461,1,0
C0001696,47,24,7,63.78,premium,east,1,0.9595673009266222,1,0
C0001697,50,68,5,34.08,plus,north,2,1.4122433527018363,1,0
C0001698,71,33,8,158.99,plus,south,1,1.7567008678872194,1,1
C0001699,37,66,1,83.22,premium,north,0,1.5303925768479867,0,1
C0001700,28,45,0,40.98,plus,north,3,0.9736753771337453,0,1
C0001701,31,43,1,18.11,basic,south,0,0.820148677974533,0,0
C0001702,57,17,5,41.4,premium,west,0,-1.1878388586171678,1,0
C0001703,59,16,1,156.37,plus,north,1,1.2784564021905471,0,0
C0001704,45,34,4,50.16,plus,west,1,-1.2469228980533378,0,0
C0001705,63,46,5,21.59,premium,south,0,-0.27679717059720377,1,1
C0001706,67,55,3,102.27,basic,west,0,-0.47885934229686195,0,0
C0001707,34,29,5,47.37,basic,south,5,1.724560168482856,1,0
C0001708,71,15,3,23.9,premium,west,1,0.6796795693279829,0,1
C0001709,59,39,2,107.15,basic,north,1,-1.2356211645417585,0,0
C0001710,70,9,3,80.07,premium,south,1,0.28026281971727834,0,0
C0001711,32,58,4,22.35,basic,south,3,0.8354425969827719,0,0
C0001712,61,28,5,2.92,plus,south,0,0.7629198449806527,1,0
C0001713,72,52,3,30.06,basic,east,1,-0.6150855679522738,1,0
C0001714,66,9,4,39.7,plus,west,1,-1.1926828537129093,0,0
C0001715,42,34,2,42.91,plus,west,2,-0.7558442347144924,0,0
C0001716,21,7,4,67.78,basic,north,1,1.3208882204680472,0,0
C0001717,47,68,3,16.33,plus,south,4,0.738371499043746,0,0
C0001718,60,42,4,62.58,plus,east,0,-0.14667369420073922,0,0
C0001719,28,55,1,64.18,plus,west,0,-1.8577266836266018,0,0
C0001720,49,48,1,110.38,basic,west,2,0.7304806642202817,0,0
C0001721,46,20,6,35.46,plus,west,0,-0.9790018360776547,1,0
C0001722,78,1,7,65.03,plus,south,1,-1.6177981356778341,1,1
C0001723,35,64,2,34.37,premium,north,1,0.1672177090165657,0,0
C0001724,62,25,5,43.01,basic,south,1,1.000910844833104,0,0
C0001725,66,4,3,60.17,premium,north,2,0.579453916373064,0,1
C0001726,42,17,1,179.84,plus,north,0,-1.3770486813593914,0,0
C0001727,26,6,6,22.24,premium,east,0,-1.1279522985499721,1,0
C0001728,59,71,5,59.27,basic,south,3,-1.363616379057888,1,0
C0001729,51,52,4,108.14,basic,west,3,0.577052316965913,0,0
C0001730,74,36,6,18.77,plus,east,2,-0.9083077919785089,1,0
C0001731,43,32,0,45.29,basic,south,0,-0.9344663165830002,1,0
C0001732,36,22,5,22.88,plus,south,4,-0.25176289424705284,1,0
C0001733,74,51,3,38.81,basic,west,0,-1.9177168260048973,0,1
C0001734,43,22,2,75.18,basic,south,0,0.9162348468875298,0,0
C0001735,58,3,2,99.6,plus,north,0,0.23533039327997057,0,0
C0001736,32,70,2,63.51,basic,east,0,0.8951551253384673,0,0
C0001737,52,4,4,33.5,premium,east,3,0.7564346170671805,0,1
C0001738,50,42,4,37.37,basic,west,0,0.1616905694344456,0,0
C0001739,27,36,5,123.34,basic,west,2,0.8617466954164219,1,0
C0001740,79,25,3,79.25,basic,south,0,-1.511183589025586,0,0
C0001741,24,18,6,10.71,plus,south,1,1.6643981692911294,1,0
C0001742,37,4,4,121.51,basic,south,1,-1.1531547659261696,0,0
C0001743,55,40,4,91.09,premium,west,2,1.2884845521146684,0,1
C0001744,33,13,6,11.3,basic,north,1,-1.5107667042862987,1,0
C0001745,75,35,8,32.09,premium,south,0,0.18582570967450948,1,0
C0001746,41,45,4,97.51,basic,north,0,-1.2223245973510024,0,0
C0001747,23,36,2,32.74,plus,west,1,0.358795921953127,1,0
C0001748,22,53,5,26.41,plus,south,1,1.1661783522298266,1,0
C0001749,44,67,2,71.41,basic,east,2,-1.6341977238916419,0,0
C0001750,29,18,2,92.32,plus,north,1,-1.3049312929319197,0,0
C0001751,40,11,1,35.21,plus,west,0,1.014733469850742,0,0
C0001752,50,57,2,64.21,plus,north,3,-0.9336094528323047,0,0
C0001753,19,52,4,40.03,basic,east,3,1.0767297588378353,0,1
C0001754,63,65,5,29.2,plus,east,1,0.8424339439137307,1,0
C0001755,56,45,4,45.29,plus,south,1,-0.7851175128685006,0,1
C0001756,76,18,3,97.91,plus,west,2,-1.1395005365162987,1,0
C0001757,46,45,4,60.8,premium,south,1,-0.17233519526062843,0,0
C0001758,61,64,4,27.46,basic,east,2,-1.6675607816101323,0,0
C0001759,47,18,6,9.43,plus,south,2,-1.23484064974298,1,0
C0001760,29,52,6,37.21,basic,west,0,-0.7174457411711501,1,0
C0001761,69,58,4,56.69,plus,east,0,0.9553810130364773,0,0
C0001762,60,60,3,10.81,plus,south,0,0.4484078237009562,0,0
C0001763,56,66,5,78.4,premium,west,1,-1.5507436070396627,1,0
C0001764,55,52,2,77.09,plus,north,1,-2.0214868715414647,0,0
C0001765,32,61,1,63.43,plus,south,1,0.8234588754064093,1,0
C0001766,41,39,4,89.49,basic,north,1,-0.24075621522832927,0,0
C0001767,77,43,5,8.03,plus,west,2,-1.2313457431512924,1,0
C0001768,64,36,7,66.99,basic,east,2,-0.06817077483914846,1,0
C0001769,75,68,2,161.59,premium,west,2,0.6003772526412472,1,0
C0001770,37,57,2,61.45,plus,east,0,-1.142268893789749,0,0
C0001771,60,61,5,147.23,basic,north,2,-1.1059073800556576,1,0
C0001772,63,61,6,43.56,basic,south,0,0.2755086484118528,1,0
C0001773,25,34,1,72.52,basic,north,2,0.6136115978738027,1,0
C0001774,51,36,4,30.51,premium,south,0,0.2808345169586422,0,1
C0001775,57,45,3,33.99,basic,east,2,1.508364827979153,1,0
C0001776,18,63,3,14.37,premium,west,0,0.8127315815915183,0,0
C0001777,18,71,4,68.32,plus,south,0,1.0477195182457217,0,0
C0001778,18,35,1,63.16,plus,north,2,-0.39869397202796103,0,0
C0001779,35,3,3,21.87,premium,west,1,-1.0410557426946123,0,0
C0001780,49,49,5,108.26,premium,south,2,-0.5100918322324518,1,1
C0001781,44,65,4,51.72,premium,east,0,0.6232295579799478,0,0
C0001782,42,6,4,70.97,premium,east,0,1.808685198835553,0,1
C0001783,46,25,7,10.44,basic,west,1,0.05850116798787138,1,0
C0001784,19,40,4,94.97,premium,north,1,-0.3023210265136564,0,1
C0001785,66,53,1,14.83,basic,north,0,-0.48470036966701335,0,0
C0001786,51,71,3,101.98,plus,south,2,-0.19766526585450606,0,0
C0001787,52,37,4,58.64,basic,east,0,-0.153549855443577,0,0
C0001788,25,33,7,40.81,plus,west,1,-1.2580602171686932,1,1
C0001789,58,11,3,42.88,premium,north,2,0.307988458404068,0,1
C0001790,55,35,10,46.69,basic,south,1,-0.7354320835791658,1,1
C0001791,45,7,7,50.75,plus,south,1,1.2649876576125054,0,0
C0001792,24,55,5,8.79,plus,east,2,0.8330971468919168,1,0
C0001793,63,58,2,254.51,plus,south,2,-0.11703110872185321,0,0
C0001794,54,48,5,80.3,plus,north,1,-0.238063740722618,1,0
C0001795,29,69,3,120.25,basic,east,1,-0.03434394896402945,0,0
C0001796,33,51,8,16.27,basic,west,0,-1.3172415304122678,1,1
C0001797,73,62,3,47.18,plus,north,0,-1.3996386146405744,0,1
C0001798,34,40,4,49.88,plus,north,1,0.09636420832189248,0,1
C0001799,70,49,2,53.42,basic,east,0,-1.3303399422478783,1,0
C0001800,64,7,2,24.87,basic,north,1,2.157578257258462,1,1
C0001801,74,20,5,51.46,plus,north,1,0.6618550208637396,1,0
C0001802,74,5,3,37.78,plus,south,1,1.7335355794649576,0,0
C0001803,76,56,3,50.3,premium,south,0,0.06391617515099716,0,1
C0001804,74,38,6,16.03,plus,west,1,0.33747774088023663,1,0
C0001805,66,71,4,109.77,premium,west,0,-1.090152586006548,0,0
C0001806,18,8,4,68.14,plus,east,3,-1.674756441493613,1,0
C0001807,36,57,3,52.27,basic,north,1,0.9152576385020933,0,0
C0001808,25,70,6,49.77,basic,east,0,1.9170223978254726,1,0
C0001809,74,59,2,54.04,basic,north,0,-0.5251890979785283,0,1
C0001810,29,13,2,30.6,plus,east,1,0.6240603617556452,0,0
C0001811,68,13,2,29.7,plus,north,1,1.8611258838600788,0,0
C0001812,71,62,3,15.96,basic,west,1,1.8477800557570967,0,0
C0001813,47,48,2,31.1,basic,south,0,-0.5633484465732886,0,0
C0001814,51,67,6,15.72,premium,south,0,1.4938558188164612,1,1
C0001815,24,57,4,127.21,basic,south,0,0.4096310879437239,0,0
C0001816,78,34,4,40.12,basic,south,1,0.18464397492241363,0,0
C0001817,78,63,8,134.83,premium,south,2,0.8825927792977073,1,0
C0001818,52,57,6,131.05,basic,north,1,0.14180109786359923,1,0
C0001819,31,61,3,19.24,premium,west,3,-1.6132296406564102,0,0
C0001820,30,45,5,26.84,premium,west,1,0.5788057669897955,1,1
C0001821,28,37,7,84.44,premium,south,1,0.027845382502327005,1,0
C0001822,42,46,3,132.5,plus,east,1,0.24108075670579573,1,0
C0001823,52,9,2,47.82,basic,west,0,-0.9677678160447832,0,0
C0001824,77,61,3,26.37,premium,west,1,-0.003636909689225582,1,0
C0001825,71,12,2,126.01,basic,south,0,1.2421290887240009,0,0
C0001826,60,57,3,121.37,basic,east,0,-0.5571635150860461,0,0
C0001827,34,70,2,50.93,premium,north,1,-0.35376266021539204,0,0
C0001828,75,71,2,92.18,premium,west,2,0.34173119651198997,0,0
C0001829,30,26,4,104.56,basic,south,3,0.8897129220687208,0,0
C0001830,32,4,8,28.48,premium,south,0,0.8762406363257873,1,1
C0001831,66,10,1,39.04,basic,east,2,0.4052805202379216,0,0
C0001832,60,27,3,36.98,basic,south,1,0.7705699626690161,0,0
C0001833,53,43,4,48.66,basic,east,1,-0.816981712764049,0,0
C0001834,74,41,6,60.03,basic,west,1,1.4448464300153943,1,0
C0001835,53,65,2,105.2,basic,south,1,-0.31136426078281615,0,0
C0001836,22,22,5,33.94,plus,east,4,-1.217882454421049,1,0
C0001837,54,4,4,40.35,basic,south,1,-0.19266735106802788,0,0
C0001838,24,19,2,36.95,plus,north,0,-0.6672941997446157,0,0
C0001839,68,2,2,51.86,premium,north,3,0.22888196340873448,0,0
C0001840,36,39,3,135.12,plus,east,2,0.015578516307206325,0,0
C0001841,66,13,5,58.9,basic,east,1,-0.6969597193071095,1,0
C0001842,75,19,4,70.24,basic,south,0,0.4804218588887281,0,0
C0001843,34,40,3,23.31,plus,south,0,0.24925589452673527,0,0
C0001844,74,1,5,35.3,basic,east,1,1.6022646887606038,1,0
C0001845,40,28,1,45.52,premium,south,0,0.271609960136744,0,1
C0001846,41,44,4,60.88,basic,east,0,0.429101863311538,0,0
C0001847,79,5,5,57.17,basic,west,2,-1.6239728681157322,0,0
C0001848,75,23,4,17.86,plus,north,2,-1.0845803382576567,0,0
C0001849,69,33,1,28.19,basic,east,2,0.8300182371007581,1,0
C0001850,20,44,5,3.63,plus,south,0,0.4208700886975778,1,0
C0001851,51,52,6,139.38,plus,west,1,-1.2491097175672794,1,1
C0001852,29,7,1,30.39,plus,north,0,-1.5166501880437502,1,0
C0001853,37,13,7,26.49,basic,west,0,0.5675206945080449,1,0
C0001854,45,66,4,11.7,plus,west,1,0.16243787222064887,0,0
C0001855,73,34,4,112.8,premium,south,0,-0.303268122710124,0,1
C0001856,67,52,5,39.04,premium,west,0,0.3118197818759813,1,1
C0001857,35,5,1,159.7,premium,south,2,-0.9413207951459497,0,1
C0001858,77,58,5,29.95,basic,east,1,0.4822468589996166,1,0
C0001859,46,63,4,78.99,plus,east,1,-0.26577889720742415,0,0
C0001860,61,13,3,107.93,basic,east,1,2.314321260642126,0,0
C0001861,54,37,2,58.09,plus,east,2,-0.07155791539944636,1,0
C0001862,27,9,2,61.88,basic,north,1,0.7192106740242763,0,0
C0001863,65,42,3,15.83,basic,west,1,-0.9160612976897794,0,0
C0001864,52,31,4,57.93,plus,west,1,0.49141359055969486,0,0
C0001865,61,46,4,89.46,basic,south,1,-0.0997769718223836,0,0
C0001866,18,61,2,110.28,premium,south,3,0.6885375903129102,0,1
C0001867,60,52,2,36.9,plus,west,0,-0.6569565798402204,0,0
C0001868,28,7,4,52.39,basic,west,0,-1.360476186420794,0,0
C0001869,30,14,5,63.91,premium,east,3,0.5333590219470536,1,1
C0001870,72,17,4,53.79,basic,east,1,-1.0769362977715498,0,0
C0001871,38,53,3,147.89,premium,west,0,-0.16720744983567626,0,1
C0001872,78,58,6,50.22,plus,east,4,0.9936308523064509,1,0
C0001873,64,38,3,72.43,basic,north,0,0.08390196478245279,0,0
C0001874,65,9,3,50.06,basic,south,6,-0.34526251854043377,0,0
C0001875,53,23,3,123.91,basic,south,1,-0.2585723084563808,0,0
C0001876,64,1,2,42.92,basic,east,1,1.6888871472903997,0,0
C0001877,74,46,3,50.03,premium,north,2,0.40493628735463383,0,0
C0001878,30,64,5,34.43,basic,east,1,-0.22245325202690558,1,0
C0001879,22,25,3,42.68,basic,north,1,0.11664694616008968,0,0
C0001880,51,39,3,38.55,plus,south,0,1.1937242655853793,0,0
C0001881,79,20,4,36.45,basic,south,0,-0.8459021542529739,0,0
C0001882,62,54,3,35.65,plus,south,1,0.7335996832054873,0,0
C0001883,48,41,7,27.16,premium,west,1,-1.3365791365447304,0,1
C0001884,49,20,8,79.18,basic,north,1,-1.1822830629921453,1,0
C0001885,36,20,3,104.32,premium,west,0,0.5146400794080283,0,0
C0001886,49,46,6,136.21,basic,east,3,-0.5787268300757452,1,1
C0001887,24,71,5,194.54,basic,south,0,0.750410714529958,1,0
C0001888,20,39,7,153.56,plus,north,1,-0.46085251859819015,1,0
C0001889,22,40,6,166.88,basic,south,1,0.13778102189524946,0,0
C0001890,71,5,1,10.57,basic,west,2,1.058889754061637,0,0
C0001891,79,31,4,20.89,premium,west,1,-1.3820810290628536,0,1
C0001892,66,58,6,6.59,plus,north,1,0.4818870662675992,1,0
C0001893,66,26,7,17.86,basic,east,1,0.9554760010642896,1,0
C0001894,45,23,0,53.39,basic,east,0,0.2660694416170431,0,1
